x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_value__valeur_periode,period_group__groupe_periode,province__province,date,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_max__temp_max,temp_max_units__temp_max_unites,temp_min__temp_min,temp_min_units__temp_min_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-67.38,49.32,49.32,-67.38,704F0PN.2008.09,704F0PN,Sep,Monthly,QC,2008-09,,C,,C,,C,,mm,,mm,,mm,1017.3,hPa,1016.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2008.10,704F0PN,Oct,Monthly,QC,2008-10,,C,,C,,C,,mm,,mm,,mm,1015.1,hPa,1014.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2008.11,704F0PN,Nov,Monthly,QC,2008-11,,C,,C,,C,,mm,,mm,,mm,1013.2,hPa,1012.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2008.12,704F0PN,Dec,Monthly,QC,2008-12,,C,,C,,C,,mm,,mm,,mm,1014.1,hPa,1013.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.01,704F0PN,Jan,Monthly,QC,2009-01,,C,,C,,C,,mm,,mm,,mm,1009.9,hPa,1009.1,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.02,704F0PN,Feb,Monthly,QC,2009-02,,C,,C,,C,,mm,,mm,,mm,1011.6,hPa,1010.8,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.03,704F0PN,Mar,Monthly,QC,2009-03,,C,,C,,C,,mm,,mm,,mm,1019.5,hPa,1018.7,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.04,704F0PN,Apr,Monthly,QC,2009-04,,C,,C,,C,,mm,,mm,,mm,1012.9,hPa,1012.2,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.05,704F0PN,May,Monthly,QC,2009-05,,C,,C,,C,,mm,,mm,,mm,1013.9,hPa,1013.2,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.06,704F0PN,Jun,Monthly,QC,2009-06,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,1011.1,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.07,704F0PN,Jul,Monthly,QC,2009-07,,C,,C,,C,,mm,,mm,,mm,1012.4,hPa,1011.7,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.08,704F0PN,Aug,Monthly,QC,2009-08,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.09,704F0PN,Sep,Monthly,QC,2009-09,,C,,C,,C,,mm,,mm,,mm,1015.3,hPa,1014.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.10,704F0PN,Oct,Monthly,QC,2009-10,,C,,C,,C,,mm,,mm,,mm,1015.2,hPa,1014.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.11,704F0PN,Nov,Monthly,QC,2009-11,,C,,C,,C,,mm,,mm,,mm,1015.9,hPa,1015.2,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2009.12,704F0PN,Dec,Monthly,QC,2009-12,,C,,C,,C,,mm,,mm,,mm,1011.9,hPa,1011.2,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.01,704F0PN,Jan,Monthly,QC,2010-01,,C,,C,,C,,mm,,mm,,mm,1009.2,hPa,1008.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.02,704F0PN,Feb,Monthly,QC,2010-02,,C,,C,,C,,mm,,mm,,mm,1006.5,hPa,1005.8,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.03,704F0PN,Mar,Monthly,QC,2010-03,,C,,C,,C,,mm,,mm,,mm,1015.4,hPa,1014.6,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.04,704F0PN,Apr,Monthly,QC,2010-04,,C,,C,,C,,mm,,mm,,mm,1010.4,hPa,1009.7,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.05,704F0PN,May,Monthly,QC,2010-05,,C,,C,,C,,mm,,mm,,mm,1011.3,hPa,1010.6,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.06,704F0PN,Jun,Monthly,QC,2010-06,,C,,C,,C,,mm,,mm,,mm,1008.9,hPa,1008.2,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.07,704F0PN,Jul,Monthly,QC,2010-07,,C,,C,,C,,mm,,mm,,mm,1008.9,hPa,1008.2,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.08,704F0PN,Aug,Monthly,QC,2010-08,,C,,C,,C,,mm,,mm,,mm,1012.3,hPa,1011.6,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.09,704F0PN,Sep,Monthly,QC,2010-09,,C,,C,,C,,mm,,mm,,mm,1011.5,hPa,1010.7,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.10,704F0PN,Oct,Monthly,QC,2010-10,,C,,C,,C,,mm,,mm,,mm,1006.3,hPa,1005.6,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.11,704F0PN,Nov,Monthly,QC,2010-11,,C,,C,,C,,mm,,mm,,mm,1017.1,hPa,1016.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2010.12,704F0PN,Dec,Monthly,QC,2010-12,,C,,C,,C,,mm,,mm,,mm,1008.1,hPa,1007.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.01,704F0PN,Jan,Monthly,QC,2011-01,,C,,C,,C,,mm,,mm,,mm,1010.7,hPa,1009.9,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.02,704F0PN,Feb,Monthly,QC,2011-02,,C,,C,,C,,mm,,mm,,mm,1011.2,hPa,1010.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.03,704F0PN,Mar,Monthly,QC,2011-03,,C,,C,,C,,mm,,mm,,mm,1017.1,hPa,1016.3,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.04,704F0PN,Apr,Monthly,QC,2011-04,,C,,C,,C,,mm,,mm,,mm,1011.3,hPa,1010.7,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.05,704F0PN,May,Monthly,QC,2011-05,,C,,C,,C,,mm,,mm,,mm,1018.9,hPa,1018.2,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.06,704F0PN,Jun,Monthly,QC,2011-06,,C,,C,,C,,mm,,mm,,mm,1012.4,hPa,1011.7,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.07,704F0PN,Jul,Monthly,QC,2011-07,,C,,C,,C,,mm,,mm,,mm,1008.3,hPa,1007.6,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.08,704F0PN,Aug,Monthly,QC,2011-08,,C,,C,,C,,mm,,mm,,mm,1009.6,hPa,1008.9,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.09,704F0PN,Sep,Monthly,QC,2011-09,,C,,C,,C,,mm,,mm,,mm,1014,hPa,1013.3,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.10,704F0PN,Oct,Monthly,QC,2011-10,,C,,C,,C,,mm,,mm,,mm,1013.2,hPa,1012.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.11,704F0PN,Nov,Monthly,QC,2011-11,,C,,C,,C,,mm,,mm,,mm,1013.4,hPa,1012.7,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2011.12,704F0PN,Dec,Monthly,QC,2011-12,,C,,C,,C,,mm,,mm,,mm,1016.4,hPa,1015.6,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.01,704F0PN,Jan,Monthly,QC,2012-01,,C,,C,,C,,mm,,mm,,mm,1012.3,hPa,1011.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.02,704F0PN,Feb,Monthly,QC,2012-02,,C,,C,,C,,mm,,mm,,mm,1012.3,hPa,1011.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.03,704F0PN,Mar,Monthly,QC,2012-03,,C,,C,,C,,mm,,mm,,mm,1016.5,hPa,1015.7,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.04,704F0PN,Apr,Monthly,QC,2012-04,,C,,C,,C,,mm,,mm,,mm,1009.5,hPa,1008.8,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.05,704F0PN,May,Monthly,QC,2012-05,,C,,C,,C,,mm,,mm,,mm,1015.3,hPa,1014.6,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.06,704F0PN,Jun,Monthly,QC,2012-06,,C,,C,,C,,mm,,mm,,mm,1013,hPa,1012.3,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.07,704F0PN,Jul,Monthly,QC,2012-07,,C,,C,,C,,mm,,mm,,mm,1009.1,hPa,1008.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.08,704F0PN,Aug,Monthly,QC,2012-08,,C,,C,,C,,mm,,mm,,mm,1011.7,hPa,1011,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.09,704F0PN,Sep,Monthly,QC,2012-09,,C,,C,,C,,mm,,mm,,mm,1014.1,hPa,1013.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.10,704F0PN,Oct,Monthly,QC,2012-10,,C,,C,,C,,mm,,mm,,mm,1013.6,hPa,1012.9,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.11,704F0PN,Nov,Monthly,QC,2012-11,,C,,C,,C,,mm,,mm,,mm,1016.5,hPa,1015.8,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2012.12,704F0PN,Dec,Monthly,QC,2012-12,,C,,C,,C,,mm,,mm,,mm,1015.2,hPa,1014.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.01,704F0PN,Jan,Monthly,QC,2013-01,,C,,C,,C,,mm,,mm,,mm,1011.6,hPa,1010.9,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.02,704F0PN,Feb,Monthly,QC,2013-02,,C,,C,,C,,mm,,mm,,mm,1014.2,hPa,1013.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.03,704F0PN,Mar,Monthly,QC,2013-03,,C,,C,,C,,mm,,mm,,mm,1012.3,hPa,1011.6,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.04,704F0PN,Apr,Monthly,QC,2013-04,,C,,C,,C,,mm,,mm,,mm,1017.2,hPa,1016.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.05,704F0PN,May,Monthly,QC,2013-05,,C,,C,,C,,mm,,mm,,mm,1017.2,hPa,1016.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.06,704F0PN,Jun,Monthly,QC,2013-06,,C,,C,,C,,mm,,mm,,mm,1011.8,hPa,1011.1,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.07,704F0PN,Jul,Monthly,QC,2013-07,,C,,C,,C,,mm,,mm,,mm,1013.8,hPa,1012.9,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.08,704F0PN,Aug,Monthly,QC,2013-08,,C,,C,,C,,mm,,mm,,mm,1011.3,hPa,1010.6,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.09,704F0PN,Sep,Monthly,QC,2013-09,,C,,C,,C,,mm,,mm,,mm,1012.1,hPa,1011.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.10,704F0PN,Oct,Monthly,QC,2013-10,,C,,C,,C,,mm,,mm,,mm,1013.2,hPa,1012.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.11,704F0PN,Nov,Monthly,QC,2013-11,,C,,C,,C,,mm,,mm,,mm,1012.1,hPa,1011.4,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2013.12,704F0PN,Dec,Monthly,QC,2013-12,,C,,C,,C,,mm,,mm,,mm,1017.9,hPa,1017,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.01,704F0PN,Jan,Monthly,QC,2014-01,,C,,C,,C,,mm,,mm,,mm,1009.6,hPa,1008.9,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.02,704F0PN,Feb,Monthly,QC,2014-02,,C,,C,,C,,mm,,mm,,mm,1013.2,hPa,1012.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.03,704F0PN,Mar,Monthly,QC,2014-03,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.04,704F0PN,Apr,Monthly,QC,2014-04,,C,,C,,C,,mm,,mm,,mm,1016.1,hPa,1015.3,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.05,704F0PN,May,Monthly,QC,2014-05,,C,,C,,C,,mm,,mm,,mm,1016.2,hPa,1015.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.06,704F0PN,Jun,Monthly,QC,2014-06,,C,,C,,C,,mm,,mm,,mm,1013.7,hPa,1013,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.07,704F0PN,Jul,Monthly,QC,2014-07,,C,,C,,C,,mm,,mm,,mm,1009,hPa,1008.3,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.08,704F0PN,Aug,Monthly,QC,2014-08,,C,,C,,C,,mm,,mm,,mm,1014.4,hPa,1013.7,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.09,704F0PN,Sep,Monthly,QC,2014-09,,C,,C,,C,,mm,,mm,,mm,1014.8,hPa,1014,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.10,704F0PN,Oct,Monthly,QC,2014-10,,C,,C,,C,,mm,,mm,,mm,1012.2,hPa,1011.5,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.11,704F0PN,Nov,Monthly,QC,2014-11,,C,,C,,C,,mm,,mm,,mm,1011.1,hPa,1010.3,hPa,,kph
-67.38,49.32,49.32,-67.38,704F0PN.2014.12,704F0PN,Dec,Monthly,QC,2014-12,,C,,C,,C,,mm,,mm,,mm,1019.2,hPa,1018.4,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.01,7050145,Jan,Monthly,QC,1995-01,-10.8,C,-6.2,C,-15.4,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.02,7050145,Feb,Monthly,QC,1995-02,-15.4,C,-9.1,C,-21.6,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.03,7050145,Mar,Monthly,QC,1995-03,-6.1,C,-1.1,C,-11,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.04,7050145,Apr,Monthly,QC,1995-04,-0.4,C,4.1,C,-4.9,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.05,7050145,May,Monthly,QC,1995-05,8.1,C,14.2,C,2,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.06,7050145,Jun,Monthly,QC,1995-06,16,C,23,C,8.8,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.07,7050145,Jul,Monthly,QC,1995-07,19.1,C,25,C,13.2,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.08,7050145,Aug,Monthly,QC,1995-08,16.9,C,23.2,C,10.6,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.09,7050145,Sep,Monthly,QC,1995-09,11,C,16.7,C,5.2,C,,mm,,mm,,mm,1015.4,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.10,7050145,Oct,Monthly,QC,1995-10,8.1,C,12.2,C,4.1,C,,mm,,mm,,mm,1012.8,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.11,7050145,Nov,Monthly,QC,1995-11,-2.7,C,1.4,C,-6.9,C,,mm,,mm,,mm,1015.1,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1995.12,7050145,Dec,Monthly,QC,1995-12,-10.1,C,-5.6,C,-14.6,C,,mm,,mm,,mm,1012.3,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.01,7050145,Jan,Monthly,QC,1996-01,-13.8,C,-8.5,C,-19.1,C,,mm,,mm,,mm,1016.3,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.02,7050145,Feb,Monthly,QC,1996-02,-11.3,C,-6.4,C,-16.3,C,,mm,,mm,,mm,1009.5,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.03,7050145,Mar,Monthly,QC,1996-03,-6,C,-0.9,C,-11.1,C,,mm,,mm,,mm,1012.5,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.04,7050145,Apr,Monthly,QC,1996-04,2.6,C,7.4,C,-2.2,C,,mm,,mm,,mm,1011.3,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.05,7050145,May,Monthly,QC,1996-05,7.6,C,13.5,C,1.7,C,,mm,,mm,,mm,1013.4,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.06,7050145,Jun,Monthly,QC,1996-06,16,C,23.1,C,8.9,C,,mm,,mm,,mm,1013,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.07,7050145,Jul,Monthly,QC,1996-07,17.4,C,22.4,C,12.3,C,,mm,,mm,,mm,1008.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.08,7050145,Aug,Monthly,QC,1996-08,16.8,C,22.9,C,10.7,C,,mm,,mm,,mm,1015.7,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.09,7050145,Sep,Monthly,QC,1996-09,11.9,C,17.7,C,6,C,,mm,,mm,,mm,1014.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.10,7050145,Oct,Monthly,QC,1996-10,4.7,C,9.1,C,0.2,C,,mm,,mm,,mm,1015.2,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.11,7050145,Nov,Monthly,QC,1996-11,-1.3,C,2.3,C,-4.8,C,,mm,,mm,,mm,1018,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1996.12,7050145,Dec,Monthly,QC,1996-12,-5,C,-1.2,C,-8.7,C,,mm,,mm,,mm,1017.5,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.01,7050145,Jan,Monthly,QC,1997-01,-13.7,C,-8.4,C,-18.9,C,,mm,,mm,,mm,1009.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.02,7050145,Feb,Monthly,QC,1997-02,-13.1,C,-6.9,C,-19.2,C,,mm,,mm,,mm,1017.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.03,7050145,Mar,Monthly,QC,1997-03,-9,C,-3.5,C,-14.5,C,,mm,,mm,,mm,1012.2,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.04,7050145,Apr,Monthly,QC,1997-04,0.6,C,5.6,C,-4.3,C,,mm,,mm,,mm,1010.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.05,7050145,May,Monthly,QC,1997-05,7,C,11.4,C,2.4,C,,mm,,mm,,mm,1007.1,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.06,7050145,Jun,Monthly,QC,1997-06,14.3,C,21.2,C,7.3,C,,mm,,mm,,mm,1012.1,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.07,7050145,Jul,Monthly,QC,1997-07,17.8,C,23.8,C,11.8,C,,mm,,mm,,mm,1009.1,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.08,7050145,Aug,Monthly,QC,1997-08,15.5,C,21,C,9.9,C,,mm,,mm,,mm,1013.6,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.09,7050145,Sep,Monthly,QC,1997-09,11.7,C,15.9,C,7.5,C,,mm,,mm,,mm,1010.3,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.10,7050145,Oct,Monthly,QC,1997-10,4.8,C,9.2,C,0.4,C,,mm,,mm,,mm,1015,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.11,7050145,Nov,Monthly,QC,1997-11,-2.5,C,1.3,C,-6.4,C,,mm,,mm,,mm,1012.7,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1997.12,7050145,Dec,Monthly,QC,1997-12,-9.4,C,-4.5,C,-14.3,C,,mm,,mm,,mm,1006.5,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.01,7050145,Jan,Monthly,QC,1998-01,-11.1,C,-6.1,C,-16.1,C,,mm,,mm,,mm,1019.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.02,7050145,Feb,Monthly,QC,1998-02,-7.6,C,-0.7,C,-14.5,C,,mm,,mm,,mm,1016.4,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.03,7050145,Mar,Monthly,QC,1998-03,-4.1,C,1.6,C,-9.9,C,,mm,,mm,,mm,1015.1,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.04,7050145,Apr,Monthly,QC,1998-04,3.4,C,8.5,C,-1.8,C,,mm,,mm,,mm,1012,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.05,7050145,May,Monthly,QC,1998-05,12.5,C,18.6,C,6.4,C,,mm,,mm,,mm,1012,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.06,7050145,Jun,Monthly,QC,1998-06,15.4,C,20.7,C,10,C,,mm,,mm,,mm,1009.2,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.07,7050145,Jul,Monthly,QC,1998-07,18,C,23.5,C,12.4,C,,mm,,mm,,mm,1008.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.08,7050145,Aug,Monthly,QC,1998-08,16.5,C,22.6,C,10.3,C,,mm,,mm,,mm,1014.6,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.09,7050145,Sep,Monthly,QC,1998-09,12.1,C,16.2,C,7.9,C,,mm,,mm,,mm,1008.5,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.10,7050145,Oct,Monthly,QC,1998-10,5.9,C,9.6,C,2.2,C,,mm,,mm,,mm,1014.1,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.11,7050145,Nov,Monthly,QC,1998-11,-1.4,C,1.3,C,-4,C,,mm,,mm,,mm,1011.4,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1998.12,7050145,Dec,Monthly,QC,1998-12,-7.9,C,-2.7,C,-13.2,C,,mm,,mm,,mm,1012.6,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.01,7050145,Jan,Monthly,QC,1999-01,-13.3,C,-7.2,C,-19.4,C,,mm,,mm,,mm,1017.8,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.02,7050145,Feb,Monthly,QC,1999-02,-9.7,C,-3.9,C,-15.5,C,,mm,,mm,,mm,1016.4,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.03,7050145,Mar,Monthly,QC,1999-03,-1.7,C,2.5,C,-5.8,C,,mm,,mm,,mm,1011.6,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.04,7050145,Apr,Monthly,QC,1999-04,2.9,C,6.9,C,-1.1,C,,mm,,mm,,mm,1010.9,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.05,7050145,May,Monthly,QC,1999-05,13.1,C,20.5,C,5.6,C,,mm,,mm,,mm,1015.6,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.06,7050145,Jun,Monthly,QC,1999-06,17.3,C,23.7,C,10.8,C,,mm,,mm,,mm,1014.4,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.07,7050145,Jul,Monthly,QC,1999-07,18.5,C,24.5,C,12.4,C,,mm,,mm,,mm,1009.7,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.08,7050145,Aug,Monthly,QC,1999-08,16.7,C,22.7,C,10.8,C,,mm,,mm,,mm,1011.4,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.09,7050145,Sep,Monthly,QC,1999-09,15.8,C,21.6,C,10,C,,mm,,mm,,mm,1014.7,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.10,7050145,Oct,Monthly,QC,1999-10,3.8,C,8,C,-0.3,C,,mm,,mm,,mm,1014.5,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.11,7050145,Nov,Monthly,QC,1999-11,0.3,C,4,C,-3.5,C,,mm,,mm,,mm,1012.4,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.1999.12,7050145,Dec,Monthly,QC,1999-12,-6.5,C,-3.4,C,-9.7,C,,mm,,mm,,mm,1013.8,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.2000.01,7050145,Jan,Monthly,QC,2000-01,-12.8,C,-7.5,C,-18.1,C,,mm,,mm,,mm,1012,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.2000.02,7050145,Feb,Monthly,QC,2000-02,-11.3,C,-4.7,C,-17.8,C,,mm,,mm,,mm,1015,hPa,-9999.9,hPa,,kph
-67.4,48.4,48.4,-67.4,7050145.2000.03,7050145,Mar,Monthly,QC,2000-03,-2.5,C,3.2,C,-8.2,C,,mm,,mm,,mm,1015.2,hPa,-9999.9,hPa,,kph
